jd_key,jobid,opentime,title,funtype,std_job,it_related,tier,techstack,level,level_source,salary,salary_monthly,salary_weight,sample_weight,work_year,skill_vec_01,skill_vec_prof,task_vec_01,skillpoint_map,n_skills,n_tasks,n_skillpoints,n_prof
9ba53798833c4ed78314124b3e8eb6b9,138164590,2022-10-24,蓝牙工程师(编号139963),硬件工程师,Android开发工程师,True,3,后端开发与业务逻辑|基础设施与云原生|前端与用户体验,,,2.5-4万,32500.0,1.0,11.4206,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|程序设计与软件工程|操作系统与系统管理|嵌入式系统与固件开发|计算机网络与通信技术,嵌入式系统与固件开发:P3;计算机网络与通信技术:P3;书面技术文档撰写:U;程序设计与软件工程:U;操作系统与系统管理:P2;口头技术沟通与汇报:U;团队协作与协调:U,嵌入式软件开发|技术文档管理,"嵌入式系统与固件开发:C++,Linux;计算机网络与通信技术:蓝牙;程序设计与软件工程:C++,Java,Shell;操作系统与系统管理:Linux",7,2,7,7
bab93013af38f619da4868ea614126ab,138164729,2022-10-24,AI产品经理(编号139936),产品经理/主管,AI产品经理,True,1,AI/ML 与数据智能,中级(3-4年),text,2-4万,30000.0,1.0,1.0,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|环境适应与压力耐受|目标导向与攻坚韧性|人机交互与用户体验,需求洞察与服务意识:U;人机交互与用户体验:P2;书面技术文档撰写:U;团队协作与协调:U;口头技术沟通与汇报:U;批判性逻辑思考:U,售前技术支持|IT项目管理|产品设计|UI/UX设计|技术文档管理|技术培训与知识赋能,,9,6,0,6
a92ae7d9dc110d93dd65e64451eba867,138188704,2022-10-24,软件工程师,软件工程师,软件工程师,True,1,后端开发与业务逻辑,,,8千-1万,9000.0,1.0,11.4354,,终身学习与知识更新|书面技术文档撰写|计算机网络与通信技术,计算机网络与通信技术:U;书面技术文档撰写:U,系统架构设计|售前技术支持|技术文档管理,,3,3,0,2
cecb231f73540c8214c63c727bf3524f,138199818,2022-10-24,研发实习工程师,软件工程师,Java开发工程师,True,3,后端开发与业务逻辑,实习/应届,title,4-6千,5000.0,1.0,11.4381,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|程序设计与软件工程|系统测试与质量评估|计算机硬件与数字电路|系统部署交付与运维,程序设计与软件工程:P2;系统测试与质量评估:P1;系统部署交付与运维:P1;书面技术文档撰写:U;计算机硬件与数字电路:P1;批判性逻辑思考:U;口头技术沟通与汇报:U;团队协作与协调:U,应用软件开发|软件测试|系统运维|技术文档管理,"程序设计与软件工程:Java,Python",9,4,2,8
b83848a95cc6d01fa48fd4d624d3f4fe,138205957,2022-10-24,研发部项目经理（眼科光学设备）,电子技术研发工程师,项目经理,True,1,,高级(5-9年),text,30-40万/年,29166.67,1.0,11.4434,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|时间与资源统筹管理|环境适应与压力耐受|严谨细致与诚信自律|软件架构与系统设计|操作系统与系统管理|嵌入式系统与固件开发|计算机网络与通信技术,嵌入式系统与固件开发:U;时间与资源统筹管理:U;团队协作与协调:U;书面技术文档撰写:U;软件架构与系统设计:U;批判性逻辑思考:U;口头技术沟通与汇报:U;操作系统与系统管理:P2;计算机网络与通信技术:P2,嵌入式软件开发|系统架构设计|软件测试|系统运维|IT技术支持|IT项目管理|硬件开发|技术文档管理|技术团队管理|技术培训与知识赋能,操作系统与系统管理:Linux;计算机网络与通信技术:TCP/IP,12,10,2,9
65c1c58a59215e1300798819ccf530d5,138207608,2022-10-24,整车控制软件开发主管设计师,软件工程师,算法工程师,True,3,后端开发与业务逻辑,,,1.5-2万,17500.0,1.0,11.4609,,书面技术文档撰写|团队协作与协调|时间与资源统筹管理|计算数学与数据建模|算法与数据结构|软件架构与系统设计|系统测试与质量评估|计算机硬件与数字电路|嵌入式系统与固件开发,团队协作与协调:U;时间与资源统筹管理:U;书面技术文档撰写:U;嵌入式系统与固件开发:P3;计算机硬件与数字电路:P3;软件架构与系统设计:P3;算法与数据结构:P3;计算数学与数据建模:P3;系统测试与质量评估:P2,嵌入式软件开发|算法研发|系统架构设计|软件测试|IT项目管理|技术文档管理,嵌入式系统与固件开发:CAN,9,6,1,9
eeafe5c1b768569a38cd800258a68d36,138209862,2022-10-24,项目实施经理,项目经理,项目经理,True,3,数据存储与管理,中级(3-4年),text,7千-1.4万,10500.0,1.0,11.4434,,口头技术沟通与汇报|书面技术文档撰写|需求洞察与服务意识|时间与资源统筹管理|严谨细致与诚信自律|数据管理与数据库|操作系统与系统管理,需求洞察与服务意识:U;时间与资源统筹管理:P3;书面技术文档撰写:U;口头技术沟通与汇报:U;数据管理与数据库:P2;操作系统与系统管理:P2,数据库开发与管理|系统运维|售前技术支持|IT项目管理|企业系统实施|技术文档管理,数据管理与数据库:SQL;操作系统与系统管理:Linux,7,6,2,6
a07b780317d03ffc91e4171e66175969,138215048,2022-10-24,中级vue开发工程师,Web前端开发,Web前端开发,True,3,前端与用户体验,初级(0-2年),text,8千-1.2万,10000.0,1.0,11.4254,,终身学习与知识更新|团队协作与协调|自我监测与工作复盘|程序设计与软件工程|人机交互与用户体验,程序设计与软件工程:P2;团队协作与协调:U;人机交互与用户体验:P3;自我监测与工作复盘:U,应用软件开发|UI/UX设计,"程序设计与软件工程:Vue,HTML,CSS,JavaScript,React,Angular,Ajax,Java,Webpack,Gulp",5,2,10,4
ab97690e6540fd290ea2709014ee4b5d,138222775,2022-10-24,楼宇自动化SW设计工程师,Python开发工程师,软件工程师,True,3,后端开发与业务逻辑,,,12-18万/年,12500.0,1.0,11.4354,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|严谨细致与诚信自律|程序设计与软件工程|软件架构与系统设计|人机交互与用户体验|嵌入式系统与固件开发|计算机网络与通信技术,人机交互与用户体验:P2;计算机网络与通信技术:P2;书面技术文档撰写:U;团队协作与协调:U;软件架构与系统设计:P3;程序设计与软件工程:P2;嵌入式系统与固件开发:U;口头技术沟通与汇报:U,应用软件开发|系统架构设计|软件测试|IT技术支持|售前技术支持|UI/UX设计|技术培训与知识赋能,"计算机网络与通信技术:Modbus,BACnet;程序设计与软件工程:Python,VB;嵌入式系统与固件开发:SCADA",9,7,5,8
e2b926d4ec4cd4a11ba64de43005ada2,138250961,2022-10-24,区块链开发工程师（成都）,区块链开发,区块链开发工程师,True,1,安全与合规|后端开发与业务逻辑|AI/ML 与数据智能,中级(3-4年),text,1.2-2万,16000.0,1.0,2.1667,,终身学习与知识更新|批判性逻辑思考|创造力与创新思维|口头技术沟通与汇报|书面技术文档撰写|需求洞察与服务意识|多方权衡与方案决策|目标导向与攻坚韧性|程序设计与软件工程|算法与数据结构|软件架构与系统设计|计算机网络与通信技术|网络安全与数据隐私,程序设计与软件工程:P3;批判性逻辑思考:U;口头技术沟通与汇报:U;书面技术文档撰写:U;多方权衡与方案决策:U;需求洞察与服务意识:U;网络安全与数据隐私:P3;计算机网络与通信技术:P3;软件架构与系统设计:P2;算法与数据结构:P3,应用软件开发|算法研发|售前技术支持|产品设计|技术文档管理,"计算机网络与通信技术:P2P;程序设计与软件工程:C++,Python",13,5,3,10
8b4d081f91b1f892b096d79611c2944c,138252990,2022-10-24,服务器运维工程师,运维工程师,运维工程师,True,1,基础设施与云原生,高级(5-9年),text,8千-1.5万·14薪,13416.67,1.0,11.4369,,批判性逻辑思考|需求洞察与服务意识|严谨细致与诚信自律|软件架构与系统设计|操作系统与系统管理|计算机网络与通信技术|网络安全与数据隐私|云原生与分布式系统|系统部署交付与运维,批判性逻辑思考:U;需求洞察与服务意识:U;系统部署交付与运维:P2;计算机网络与通信技术:P3;网络安全与数据隐私:P2;软件架构与系统设计:U;操作系统与系统管理:P2;云原生与分布式系统:P2,系统架构设计|系统运维|网络运维|信息安全|IT技术支持|IT资产管理,"计算机网络与通信技术:TCP/IP;操作系统与系统管理:Linux,Git,SVN;云原生与分布式系统:VMware",9,6,5,8
793313f744e4be4c3940bb6d5f322311,138263803,2022-10-24,工程项目经理,项目管理,项目经理,True,1,,,,8千-1.5万,11500.0,1.0,11.4434,,团队协作与协调|嵌入式系统与固件开发,嵌入式系统与固件开发:P1;团队协作与协调:U,,,2,0,0,2
75fd8989bdc371023d7cb89e8abde989,138266810,2022-10-24,售后工程师,售前/售后技术支持工程师,技术支持工程师,True,3,,,,8千-1.5万,11500.0,1.0,11.4419,,批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|严谨细致与诚信自律|系统测试与质量评估|计算机硬件与数字电路|嵌入式系统与固件开发|系统部署交付与运维,计算机硬件与数字电路:U;批判性逻辑思考:U;嵌入式系统与固件开发:P2;团队协作与协调:U;书面技术文档撰写:U;系统测试与质量评估:P3;口头技术沟通与汇报:P2;需求洞察与服务意识:P2;系统部署交付与运维:U,嵌入式软件开发|软件测试|系统运维|售前技术支持|售后技术支持|技术培训与知识赋能,,10,6,0,9
1e33d742591d2a35e6a6c2c7664cb440,138276010,2022-10-24,Python软件工程师,Python开发工程师,软件工程师,True,1,后端开发与业务逻辑,,,5-8千,6500.0,1.0,11.4354,,团队协作与协调|严谨细致与诚信自律|计算数学与数据建模|数据管理与数据库|数据分析与可视化|程序设计与软件工程|算法与数据结构|计算机硬件与数字电路,程序设计与软件工程:P3;计算机硬件与数字电路:P2;算法与数据结构:P3;数据分析与可视化:P2;计算数学与数据建模:P2;数据管理与数据库:P3;团队协作与协调:U,应用软件开发|数据库开发与管理|数据分析,"程序设计与软件工程:Django;数据管理与数据库:Redis,RabbitMQ",8,3,3,7
6c26b85f2215b013eaa609a728c95660,138284312,2022-10-24,项目管理员（实习生）,项目执行/协调人员,项目经理,True,3,,实习/应届,title,200元/天,4400.0,1.0,11.4434,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|信息管理与数字素养|自我监测与工作复盘|时间与资源统筹管理|环境适应与压力耐受|严谨细致与诚信自律,口头技术沟通与汇报:U;书面技术文档撰写:U;时间与资源统筹管理:U;自我监测与工作复盘:U;团队协作与协调:U;信息管理与数字素养:P2,IT项目管理,,8,1,0,6
d91492eb6380119b7536088f0b33b35c,138287353,2022-10-24,项目经理（五险一金 双休）,项目经理,项目经理,True,1,后端开发与业务逻辑,中级(3-4年),text,1.3-1.8万,15500.0,1.0,11.4434,,口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|信息管理与数字素养|自我监测与工作复盘|多方权衡与方案决策|时间与资源统筹管理|环境适应与压力耐受|目标导向与攻坚韧性|程序设计与软件工程,时间与资源统筹管理:U;团队协作与协调:U;口头技术沟通与汇报:U;需求洞察与服务意识:P2;多方权衡与方案决策:U;自我监测与工作复盘:U;程序设计与软件工程:P3;书面技术文档撰写:P2;信息管理与数字素养:P2,应用软件开发|IT项目管理|企业系统实施,"信息管理与数字素养:Project,Visio;程序设计与软件工程:CMMI",11,3,3,9
3a61d6056fd1777b4d42fd7d93c68ca1,138303473,2022-10-24,前端开发工程师（长沙）,Web前端开发,Web前端开发,True,3,前端与用户体验,,,7千-1.3万,10000.0,1.0,11.4254,,终身学习与知识更新|批判性逻辑思考|团队协作与协调|环境适应与压力耐受|程序设计与软件工程|人机交互与用户体验,程序设计与软件工程:P3;人机交互与用户体验:U;团队协作与协调:U;批判性逻辑思考:U,应用软件开发|UI/UX设计|技术培训与知识赋能,"程序设计与软件工程:JavaScript,CSS,jQuery,AngularJS,Vue,ElementUI,MUI,ECharts,HTML",6,3,9,4
702182aa710ba328a8b8b9a93471b1c9,138308458,2022-10-24,初级自动控制工程师,自动控制工程师/技术员,系统工程师,True,3,,中级(3-4年),text,0.8-1万,9000.0,1.0,11.4248,,时间与资源统筹管理|程序设计与软件工程|系统测试与质量评估|计算机硬件与数字电路|嵌入式系统与固件开发|计算机网络与通信技术,时间与资源统筹管理:U;嵌入式系统与固件开发:P1;程序设计与软件工程:P2;系统测试与质量评估:P2;计算机硬件与数字电路:P2;计算机网络与通信技术:P2,应用软件开发|嵌入式软件开发|软件测试|IT项目管理|企业系统实施|硬件开发,嵌入式系统与固件开发:PLC,6,6,1,6
554406c66412ccf452c71afd2132168e,138309133,2022-10-24,弱电工程师,安防系统工程师,网络工程师,True,3,,,,0.8-1万,9000.0,1.0,11.414,,团队协作与协调,团队协作与协调:U,,,1,0,0,1
0cc0f84bbc962dd7b856c2f9c8aba70a,138317142,2022-10-24,C++开发(服务器引擎方向),C/C++开发工程师,游戏服务端开发工程师,True,3,后端开发与业务逻辑,,,1.5-2万,17500.0,1.0,4.9333,,数据管理与数据库|程序设计与软件工程|算法与数据结构|系统测试与质量评估|操作系统与系统管理|计算机网络与通信技术|云原生与分布式系统,程序设计与软件工程:P3;算法与数据结构:P3;计算机网络与通信技术:P3;数据管理与数据库:P2;操作系统与系统管理:P2;系统测试与质量评估:P2;云原生与分布式系统:P2,应用软件开发|算法研发|系统架构设计|数据库开发与管理|软件测试,"数据管理与数据库:SQL,MySQL,Redis,MongoDB;操作系统与系统管理:Linux;程序设计与软件工程:Lua,汇编语言,C++;系统测试与质量评估:VTune,gperf",7,5,10,7
bf224112bb43c61e9cf68504f3768eb3,138317143,2022-10-24,C++开发(服务器引擎方向),C/C++开发工程师,游戏服务端开发工程师,True,3,后端开发与业务逻辑,中级(3-4年),text,1.5-2.5万,20000.0,1.0,4.9333,,数据管理与数据库|程序设计与软件工程|算法与数据结构|系统测试与质量评估|操作系统与系统管理|计算机网络与通信技术|云原生与分布式系统,程序设计与软件工程:P3;算法与数据结构:P3;计算机网络与通信技术:P3;数据管理与数据库:P2;操作系统与系统管理:P2;系统测试与质量评估:P2;云原生与分布式系统:P2,应用软件开发|算法研发|系统架构设计|数据库开发与管理|软件测试,"数据管理与数据库:SQL,MySQL,Redis,MongoDB;操作系统与系统管理:Linux;程序设计与软件工程:Lua,汇编语言,C++;系统测试与质量评估:VTune,gperf",7,5,10,7
2e3c8ecb2d9dd363819a85be07750b7c,138320850,2022-10-24,C#高级开发工程师,高级软件工程师,C#开发工程师,True,3,后端开发与业务逻辑,中级(3-4年),text,8千-1.6万,12000.0,1.0,11.4583,,终身学习与知识更新|批判性逻辑思考|归纳与演绎推理|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|环境适应与压力耐受|目标导向与攻坚韧性|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|系统测试与质量评估|计算机网络与通信技术|系统部署交付与运维,需求洞察与服务意识:U;多方权衡与方案决策:U;程序设计与软件工程:P3;系统测试与质量评估:P2;书面技术文档撰写:U;团队协作与协调:U;系统部署交付与运维:P2;计算机网络与通信技术:P2;数据管理与数据库:P2;批判性逻辑思考:U;口头技术沟通与汇报:U,应用软件开发|数据库开发与管理|软件测试|系统运维|IT项目管理|技术培训与知识赋能,"程序设计与软件工程:C#,.NET Core,WPF,WCF;计算机网络与通信技术:TCP/IP;数据管理与数据库:MySQL,Redis",16,6,7,11
d325244b1254938286fcb2a052b60527,138321088,2022-10-24,软体课长,C/C++开发工程师,C#开发工程师,True,3,后端开发与业务逻辑,初级(0-2年),text,1.1-1.2万,11500.0,1.0,11.4583,,批判性逻辑思考|团队协作与协调|时间与资源统筹管理|程序设计与软件工程|系统测试与质量评估,程序设计与软件工程:P3;时间与资源统筹管理:P3;团队协作与协调:P3;系统测试与质量评估:P3;批判性逻辑思考:U,应用软件开发|软件测试|技术文档管理|技术团队管理|技术培训与知识赋能,"程序设计与软件工程:C#,C++",5,5,2,5
a8af3ae54e7a2a5de85472d5ae4c9ddc,138333139,2022-10-24,技术中心-电力电子软件工程师,电力工程师/技术员,软件工程师,True,1,后端开发与业务逻辑,高级(5-9年),text,20-40万/年,25000.0,1.0,11.4354,,批判性逻辑思考|书面技术文档撰写|计算数学与数据建模|程序设计与软件工程|算法与数据结构|系统测试与质量评估|计算机硬件与数字电路|嵌入式系统与固件开发|计算机网络与通信技术,书面技术文档撰写:U;计算机硬件与数字电路:P2;嵌入式系统与固件开发:P2;计算数学与数据建模:P2;程序设计与软件工程:P3;计算机网络与通信技术:U;系统测试与质量评估:P3;算法与数据结构:P3;批判性逻辑思考:P2,嵌入式软件开发|软件测试|硬件开发|技术文档管理,"嵌入式系统与固件开发:DSP,FPGA,STM32;程序设计与软件工程:Verilog,CCS,MATLAB,PSIM",9,4,7,9
a2fea4498565209ff6a82d5192772c57,138346918,2022-10-24,Golang软件工程师,Go开发工程师,软件工程师,True,1,后端开发与业务逻辑,,,1-2万,15000.0,1.0,11.4354,,批判性逻辑思考|口头技术沟通与汇报|团队协作与协调|环境适应与压力耐受|目标导向与攻坚韧性|数据管理与数据库|程序设计与软件工程|算法与数据结构|计算机网络与通信技术,程序设计与软件工程:P3;计算机网络与通信技术:P2;算法与数据结构:P3;数据管理与数据库:P2;批判性逻辑思考:U;口头技术沟通与汇报:U;团队协作与协调:U,应用软件开发|数据库开发与管理,"程序设计与软件工程:Go,Gin,Iris,Beego;计算机网络与通信技术:TCP/IP;数据管理与数据库:PostgreSQL,MySQL,SQL",9,2,8,7
e0ab1861f012ed8ab53ee6b3c227e0b1,138358780,2022-10-24,HTML5开发工程师,游戏开发工程师,HTML5开发工程师,True,1,前端与用户体验|后端开发与业务逻辑,初级(0-2年),text,1.1-1.8万,14500.0,1.0,2.9333,,批判性逻辑思考|团队协作与协调|环境适应与压力耐受|程序设计与软件工程|系统测试与质量评估,团队协作与协调:U;批判性逻辑思考:U;程序设计与软件工程:P2;系统测试与质量评估:U,应用软件开发|软件测试,"程序设计与软件工程:Egret,TypeScript,JavaScript,ActionScript",5,2,4,4
a2559d02d6c68298f6fdf3a20ad21ba8,138364119,2022-10-24,C++开发工程师（代招）0401,C/C++开发工程师,C/C++开发工程师,True,3,后端开发与业务逻辑,初级(0-2年),text,9千-1.8万,13500.0,1.0,11.4474,,书面技术文档撰写|程序设计与软件工程|计算机网络与通信技术|网络安全与数据隐私,程序设计与软件工程:P2;计算机网络与通信技术:P2;书面技术文档撰写:U;网络安全与数据隐私:U,应用软件开发,"程序设计与软件工程:C++,Qt;计算机网络与通信技术:Socket",4,1,3,4
f87adf583d749803608bbc429dd7dfeb,138367618,2022-10-24,软件产品实施,ERP实施顾问,ERP实施顾问,True,3,AI/ML 与数据智能|后端开发与业务逻辑,,,20-30万/年,20833.33,1.0,11.4145,,终身学习与知识更新|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|说服与分歧谈判|需求洞察与服务意识|环境适应与压力耐受|目标导向与攻坚韧性|数据分析与可视化|程序设计与软件工程|系统部署交付与运维,需求洞察与服务意识:U;数据分析与可视化:P3;程序设计与软件工程:P3;系统部署交付与运维:P3;书面技术文档撰写:U;口头技术沟通与汇报:U;团队协作与协调:U;说服与分歧谈判:U,应用软件开发|数据分析|IT项目管理|企业系统实施|技术文档管理|技术培训与知识赋能,"程序设计与软件工程:Python,Java;数据分析与可视化:R",11,6,3,8
5681a1b4647effebce3c054aa11b3967,138383879,2022-10-24,.NET开发工程师,.NET开发工程师,.NET开发工程师,True,1,后端开发与业务逻辑,中级(3-4年),text,1-1.5万,12500.0,1.0,11.4604,,批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|自我监测与工作复盘|环境适应与压力耐受|严谨细致与诚信自律|数据管理与数据库|程序设计与软件工程|系统测试与质量评估,程序设计与软件工程:P3;团队协作与协调:U;系统测试与质量评估:P2;自我监测与工作复盘:U;口头技术沟通与汇报:U;书面技术文档撰写:U;批判性逻辑思考:U;数据管理与数据库:P3,应用软件开发|数据库开发与管理|软件测试|技术团队管理,"程序设计与软件工程:.NET,ASP.NET,Web Service,MVC,Web API;数据管理与数据库:SQL Server,MySQL,MongoDB,Redis",10,4,9,8
f37a51f8a82d5e406e062fa0d638ae40,138387562,2022-10-24,爬虫开发工程师,爬虫开发工程师,爬虫工程师,True,3,后端开发与业务逻辑|数据存储与管理|前端与用户体验,,,7千-1.2万,9500.0,1.0,2.9,,口头技术沟通与汇报|团队协作与协调|目标导向与攻坚韧性|数据管理与数据库|大数据与分布式计算|程序设计与软件工程|软件架构与系统设计|网络安全与数据隐私,程序设计与软件工程:P3;大数据与分布式计算:P2;网络安全与数据隐私:P3;软件架构与系统设计:P3;数据管理与数据库:P2;口头技术沟通与汇报:U;团队协作与协调:U,应用软件开发|算法研发|系统架构设计|数据库开发与管理|系统运维|信息安全|数据开发,"程序设计与软件工程:Python,Scrapy;数据管理与数据库:MySQL,MongoDB",8,7,4,7
9950398639f0b46c092a2db9ffa677a9,138416071,2022-10-24,HMI Development Engineer,汽车电子工程师,嵌入式软件开发,True,3,后端开发与业务逻辑|基础设施与云原生,中级(3-4年),text,1-1.5万,12500.0,1.0,11.4271,,批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|自我监测与工作复盘|多方权衡与方案决策|环境适应与压力耐受|严谨细致与诚信自律|计算数学与数据建模|程序设计与软件工程|系统测试与质量评估|人机交互与用户体验|操作系统与系统管理|计算机硬件与数字电路|嵌入式系统与固件开发,书面技术文档撰写:U;操作系统与系统管理:P2;嵌入式系统与固件开发:P2;程序设计与软件工程:P2;人机交互与用户体验:P2;系统测试与质量评估:U;多方权衡与方案决策:U;团队协作与协调:U;自我监测与工作复盘:U;计算机硬件与数字电路:U;计算数学与数据建模:U;批判性逻辑思考:U;需求洞察与服务意识:U;口头技术沟通与汇报:U,应用软件开发|嵌入式软件开发|算法研发|软件测试|IT项目管理|UI/UX设计|技术文档管理,"操作系统与系统管理:Linux,RTOS;程序设计与软件工程:ASPICE;人机交互与用户体验:Kanzi;计算数学与数据建模:MATLAB,Simulink,FlowState",16,7,7,14
63f5d9764c871bdf3fc170a02746266a,138423244,2022-10-24,2022/004/01-开发工程师（智慧城市交通物流实验室）,C/C++开发工程师,C/C++开发工程师,True,3,AI/ML 与数据智能|后端开发与业务逻辑,,,1.2-2.4万,18000.0,1.0,11.4474,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|环境适应与压力耐受|严谨细致与诚信自律|计算数学与数据建模|大数据与分布式计算|数据分析与可视化|程序设计与软件工程|嵌入式系统与固件开发|系统部署交付与运维,计算数学与数据建模:U;大数据与分布式计算:U;数据分析与可视化:U;程序设计与软件工程:P3;嵌入式系统与固件开发:U;系统部署交付与运维:U;书面技术文档撰写:U;批判性逻辑思考:U;团队协作与协调:U;口头技术沟通与汇报:U,应用软件开发|嵌入式软件开发|算法研发|系统架构设计|软件测试|数据开发|数据分析|技术文档管理,"程序设计与软件工程:C++,Python",13,8,2,10
9227f3f0d1530f31cf82f060c360e8b2,138438939,2022-10-24,Java开发工程师,Java开发工程师,Java开发工程师,True,1,后端开发与业务逻辑,中级(3-4年),text,1.1-2万,15500.0,1.0,11.4381,,终身学习与知识更新|书面技术文档撰写|需求洞察与服务意识|数据管理与数据库|大数据与分布式计算|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|操作系统与系统管理|系统部署交付与运维,程序设计与软件工程:P2;软件架构与系统设计:P2;需求洞察与服务意识:U;书面技术文档撰写:U;系统测试与质量评估:P2;数据管理与数据库:P2;系统部署交付与运维:P2;操作系统与系统管理:P1;大数据与分布式计算:U,应用软件开发|数据库开发与管理|软件测试|系统运维|IT技术支持|技术文档管理,"程序设计与软件工程:Java,Spring,MyBatis,Vue,JavaScript;数据管理与数据库:SQL,MySQL;系统部署交付与运维:Nginx;操作系统与系统管理:Linux",10,6,9,9
593f77c53635e13113bb4e0d36e77c68,138449578,2022-10-24,项目经理（项目主管）,项目管理,项目经理,True,1,,,,7千-1万,8500.0,1.0,11.4434,,团队协作与协调|需求洞察与服务意识|信息管理与数字素养|多方权衡与方案决策|时间与资源统筹管理|目标导向与攻坚韧性|软件架构与系统设计|图形与交互技术,时间与资源统筹管理:U;多方权衡与方案决策:U;需求洞察与服务意识:U;信息管理与数字素养:U;软件架构与系统设计:P3;图形与交互技术:P2;团队协作与协调:P2,系统架构设计|IT项目管理|技术培训与知识赋能,图形与交互技术:CAD,8,3,1,7
b0de9c1f16c7cfb4ae77a0340186cd36,138455903,2022-10-24,Java开发经理,技术研发经理/主管,Java开发工程师,True,3,后端开发与业务逻辑,,,1.5-2千,1750.0,1.0,11.4381,,批判性逻辑思考|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|时间与资源统筹管理|目标导向与攻坚韧性|严谨细致与诚信自律|AI任务拆解与规划|数据管理与数据库|程序设计与软件工程|操作系统与系统管理|计算机网络与通信技术,时间与资源统筹管理:U;需求洞察与服务意识:U;AI任务拆解与规划:U;多方权衡与方案决策:U;团队协作与协调:U;批判性逻辑思考:U;程序设计与软件工程:P3;计算机网络与通信技术:P3;数据管理与数据库:P2;操作系统与系统管理:P2,应用软件开发|数据库开发与管理|系统运维|IT项目管理|技术团队管理,"程序设计与软件工程:Java,Eclipse,Maven,Postman,TortoiseSVN,Spring MVC,Spring,MyBatis,Spring Boot,Hibernate,Struts,JavaScript,HTML,jQuery,Bootstrap,Angular,Node.js;计算机网络与通信技术:Nginx,Tomcat,ZooKeeper,Dubbo;数据管理与数据库:MySQL,SQL,Redis;操作系统与系统管理:Linux",12,5,25,10
e1b66736be153cc26178641294a4f1d5,138457065,2022-10-24,后端开发工程师,软件工程师,Java开发工程师,True,3,后端开发与业务逻辑,中级(3-4年),text,8千-1.5万,11500.0,1.0,11.4381,,终身学习与知识更新|批判性逻辑思考|团队协作与协调|需求洞察与服务意识|数据管理与数据库|程序设计与软件工程|算法与数据结构|软件架构与系统设计|操作系统与系统管理|计算机硬件与数字电路|计算机网络与通信技术|云原生与分布式系统,程序设计与软件工程:P3;计算机硬件与数字电路:P1;算法与数据结构:P1;操作系统与系统管理:P1;数据管理与数据库:P2;计算机网络与通信技术:P1;团队协作与协调:U;批判性逻辑思考:U;云原生与分布式系统:U;软件架构与系统设计:P3;需求洞察与服务意识:U,应用软件开发|系统架构设计|数据库开发与管理|云平台运维|IT项目管理,"程序设计与软件工程:Java,C++,Python;云原生与分布式系统:Docker,Kubernetes",12,5,5,11
726a82b9eae7f51bf7f991ff8674dcea,138457770,2022-10-24,c++软件工程师,C/C++开发工程师,软件工程师,True,1,后端开发与业务逻辑,,,1-2万,15000.0,1.0,11.4354,,终身学习与知识更新|批判性逻辑思考|团队协作与协调|需求洞察与服务意识|多方权衡与方案决策|程序设计与软件工程|软件架构与系统设计|系统测试与质量评估|操作系统与系统管理,程序设计与软件工程:P2;软件架构与系统设计:P2;系统测试与质量评估:P2;需求洞察与服务意识:U;多方权衡与方案决策:U;团队协作与协调:U;操作系统与系统管理:U;批判性逻辑思考:U,应用软件开发|系统架构设计|软件测试|IT项目管理|产品设计,"程序设计与软件工程:C++,Git;操作系统与系统管理:Linux",9,5,3,8
82b5906a9ae54f8b04690baaf8d6cb28,138470505,2022-10-24,售前工程师,售前/售后技术支持工程师,解决方案经理,True,3,基础设施与云原生,初级(0-2年),text,6-8.5千,7250.0,1.0,11.4452,,终身学习与知识更新|批判性逻辑思考|口头技术沟通与汇报|书面技术文档撰写|团队协作与协调|需求洞察与服务意识|AI输出质量评估|云原生与分布式系统,云原生与分布式系统:U;口头技术沟通与汇报:P1;需求洞察与服务意识:P2;批判性逻辑思考:U;团队协作与协调:U;书面技术文档撰写:U;AI输出质量评估:U,系统架构设计|软件测试|系统运维|云平台运维|售前技术支持|企业系统实施,,8,6,0,7
