forecast_quarter,job,skill,p50_uni,p50_cov,signal,signal_dir,last_share,n_hist_quarters
2026-Q3,硬件产品经理,大模型开发与微调,4.5487686e-06,9.08704532776028e-06,4.538276727760279e-06,up,0.0,2.0
2026-Q3,硬件产品经理,大模型选型与评测,9.048847e-06,1.0814692359417677e-05,1.7658453594176762e-06,up,0.0,2.0
2026-Q3,硬件产品经理,嵌入式系统与固件开发,0.023528902,0.023698918521404266,0.00017001652140426551,up,0.0224,17.0
2026-Q3,硬件产品经理,归纳与演绎推理,0.0046942905,0.004871697630733252,0.00017740713073325157,up,0.0037,15.0
2026-Q3,硬件产品经理,批判性逻辑思考,0.06882235,0.06914984434843063,0.0003274943484306292,up,0.0709,17.0
2026-Q3,硬件产品经理,操作系统与系统管理,0.0010206031,0.0010117448400706053,-8.858259929394674e-06,down,0.0037,11.0
2026-Q3,硬件产品经理,数据分析与可视化,0.036095526,0.03574138134717941,-0.00035414465282058993,down,0.041,17.0
2026-Q3,硬件产品经理,数据管理与数据库,0.0004212163,0.00042712519643828273,5.908896438282707e-06,up,0.0,11.0
2026-Q3,硬件产品经理,时间与资源统筹管理,0.07186508,0.07196948677301407,0.00010440677301407075,up,0.0746,17.0
2026-Q3,硬件产品经理,机器学习与深度学习,0.0055912356,0.005824211053550243,0.00023297545355024322,up,0.0149,12.0
2026-Q3,硬件产品经理,环境适应与压力耐受,0.033548854,0.033028338104486465,-0.0005205158955135375,down,0.0299,17.0
2026-Q3,硬件产品经理,生成式AI原理与应用,0.0032663145,0.0028226617723703384,-0.0004436527276296615,down,0.0037,3.0
2026-Q3,硬件产品经理,生成式AI应用开发,1.1040829e-06,-1.5819096006453037e-06,-2.6859925006453037e-06,down,0.0,3.0
2026-Q3,硬件产品经理,目标导向与攻坚韧性,0.055530716,0.05511928349733353,-0.0004114325026664742,down,0.056,17.0
2026-Q3,硬件产品经理,程序设计与软件工程,0.013051765,0.012640612199902534,-0.0004111528000974654,down,0.0112,17.0
2026-Q3,硬件产品经理,算法与数据结构,9.426556e-06,2.469102037139237e-05,1.5264464371392367e-05,up,0.0,1.0
2026-Q3,硬件产品经理,系统测试与质量评估,0.011158794,0.011128033511340618,-3.0760488659381524e-05,down,0.0112,16.0
2026-Q3,硬件产品经理,系统部署交付与运维,0.0044422233,0.0037726338487118483,-0.0006695894512881518,down,0.0075,7.0
2026-Q3,硬件产品经理,终身学习与知识更新,0.034838505,0.03516348451375961,0.00032497951375961426,up,0.0448,17.0
2026-Q3,硬件产品经理,网络安全与数据隐私,0.007552861,0.007668336387723684,0.00011547538772368419,up,0.0112,9.0
2026-Q3,硬件产品经理,自我监测与工作复盘,0.012803099,0.012514741159975529,-0.00028835784002447136,down,0.0149,17.0
2026-Q3,硬件产品经理,自然语言处理技术,0.0066274432,0.006635724566876888,8.281366876887984e-06,up,0.0075,4.0
2026-Q3,硬件产品经理,计算数学与数据建模,0.000113142945,0.0001128253061324358,-3.1763886756420166e-07,down,0.0,6.0
2026-Q3,硬件产品经理,计算机硬件与数字电路,0.03901977,0.038966841995716095,-5.292800428390726e-05,down,0.0373,17.0
2026-Q3,硬件产品经理,计算机网络与通信技术,0.012974615,0.013001248240470886,2.6633240470886124e-05,up,0.0112,17.0
2026-Q3,硬件产品经理,计算机视觉与多模态,0.007475889,0.0076978919096291065,0.0002220029096291062,up,0.0112,14.0
2026-Q3,硬件产品经理,说服与分歧谈判,0.010611487,0.010438942350447178,-0.00017254464955282142,down,0.0112,17.0
2026-Q3,硬件产品经理,软件架构与系统设计,0.011062445,0.011292926967144012,0.00023048196714401184,up,0.0112,16.0
2026-Q3,硬件产品经理,需求洞察与服务意识,0.090544,0.09095529466867447,0.0004112946686744695,up,0.0896,17.0
2026-Q3,科研软件工程师,AI任务拆解与规划,2.0897482e-05,3.792770439758897e-05,1.703022239758897e-05,up,0.0,1.0
2026-Q3,科研软件工程师,AI智能体构建与编排,2.0897482e-05,4.9002585001289845e-05,2.8105103001289846e-05,up,0.0,1.0
2026-Q3,科研软件工程师,严谨细致与诚信自律,0.04133168,0.0400235652923584,-0.0013081147076416041,down,0.0714,9.0
2026-Q3,科研软件工程师,书面技术文档撰写,0.0009602383,0.001131940633058548,0.000171702333058548,up,0.0,8.0
2026-Q3,科研软件工程师,云原生与分布式系统,0.0003318675,0.0005665924400091171,0.0002347249400091171,up,0.0,5.0
2026-Q3,科研软件工程师,人机交互与用户体验,0.020444069,0.013100051321089268,-0.007344017678910731,down,0.0714,1.0
2026-Q3,科研软件工程师,人机语义对齐与协同,2.0897482e-05,3.953767009079456e-05,1.8640188090794565e-05,up,0.0,1.0
2026-Q3,科研软件工程师,仿真数据合成,9.213615e-05,0.0001072497689165175,1.5113618916517499e-05,up,0.0,1.0
2026-Q3,科研软件工程师,信息管理与数字素养,0.081951186,0.07990608364343643,-0.0020451023565635634,down,0.0714,7.0
2026-Q3,科研软件工程师,创造力与创新思维,-7.904973e-05,0.0001414744183421135,0.0002205241483421135,up,0.0,5.0
2026-Q3,科研软件工程师,口头技术沟通与汇报,0.0015262961,0.001655619591474533,0.00012932349147453314,up,0.0,8.0
2026-Q3,科研软件工程师,团队协作与协调,0.067357466,0.06834264099597931,0.0009851749959793044,up,0.0714,9.0
2026-Q3,科研软件工程师,图形与交互技术,2.6196532e-05,3.266363637521863e-05,6.46710437521863e-06,up,0.0,1.0
2026-Q3,科研软件工程师,多方权衡与方案决策,0.00010446366,0.00012506963685154915,2.060597685154915e-05,up,0.0,4.0
2026-Q3,科研软件工程师,大数据与分布式计算,0.010460391,0.00870542973279953,-0.0017549612672004694,down,0.0714,7.0
2026-Q3,科研软件工程师,嵌入式系统与固件开发,0.00533662,0.004148031584918499,-0.0011885884150815013,down,0.0714,4.0
2026-Q3,科研软件工程师,归纳与演绎推理,0.00020330865,0.0002088220790028572,5.5134290028572045e-06,up,0.0,3.0
2026-Q3,科研软件工程师,批判性逻辑思考,0.0020973664,0.0025891046971082687,0.0004917382971082688,up,0.0,8.0
2026-Q3,科研软件工程师,提示设计与提示工程,2.0897482e-05,5.092466017231345e-05,3.0027178172313453e-05,up,0.0,1.0
2026-Q3,科研软件工程师,操作系统与系统管理,0.00070198067,0.0007572821341454983,5.53014641454983e-05,up,0.0,5.0
2026-Q3,科研软件工程师,数据分析与可视化,0.0006810324,0.000627501867711544,-5.353053228845592e-05,down,0.0,6.0
2026-Q3,科研软件工程师,数据管理与数据库,0.037137974,0.03420434147119522,-0.0029336325288047763,down,0.0714,6.0
2026-Q3,科研软件工程师,时间与资源统筹管理,0.001459606,0.0011626426130533218,-0.00029696338694667817,down,0.0,7.0
2026-Q3,科研软件工程师,机器学习与深度学习,0.0007095877,0.0018216371536254883,0.0011120494536254882,up,0.0,7.0
2026-Q3,科研软件工程师,环境适应与压力耐受,0.007347484,0.005446992814540863,-0.0019004911854591366,down,0.0714,6.0
2026-Q3,科研软件工程师,生成式AI原理与应用,2.0897482e-05,6.426824256777763e-05,4.3370760567777635e-05,up,0.0,1.0
2026-Q3,科研软件工程师,生成式AI应用开发,2.0897482e-05,3.9151404052972794e-05,1.8253922052972795e-05,up,0.0,1.0
2026-Q3,科研软件工程师,目标导向与攻坚韧性,0.060800724,0.05762486904859543,-0.003175854951404572,down,0.0714,8.0
2026-Q3,科研软件工程师,程序设计与软件工程,0.046187267,0.04621783271431923,3.0565714319231996e-05,up,0.0714,9.0
2026-Q3,科研软件工程师,算法与数据结构,0.017390387,0.01413772813975811,-0.00325265886024189,down,0.0714,6.0
2026-Q3,科研软件工程师,系统测试与质量评估,0.01873924,0.017221570014953613,-0.0015176699850463875,down,0.0714,6.0
2026-Q3,科研软件工程师,系统部署交付与运维,0.00013447506,0.0002648222725838423,0.00013034721258384227,up,0.0,3.0
2026-Q3,科研软件工程师,终身学习与知识更新,0.0029992387,0.004482835531234741,0.0014835968312347414,up,0.0,8.0
2026-Q3,科研软件工程师,网络安全与数据隐私,-7.685996e-05,-5.32250851392746e-06,7.153745148607254e-05,up,0.0,3.0
2026-Q3,科研软件工程师,自我监测与工作复盘,2.6196532e-05,3.443181049078703e-05,8.23527849078703e-06,up,0.0,1.0
2026-Q3,科研软件工程师,计算数学与数据建模,0.036452733,0.033844925463199615,-0.0026078075368003856,down,0.0714,8.0
2026-Q3,科研软件工程师,计算机硬件与数字电路,-5.280238e-05,-2.167013008147478e-05,3.113224991852522e-05,up,0.0,3.0
2026-Q3,科研软件工程师,计算机网络与通信技术,0.00014805607,0.00011410098522901535,-3.395508477098465e-05,down,0.0,6.0
2026-Q3,科研软件工程师,计算机视觉与多模态,0.00015665591,0.0003969315439462662,0.00024027563394626617,up,0.0,4.0
2026-Q3,科研软件工程师,说服与分歧谈判,6.481598e-05,5.826860433444381e-05,-6.547375665556188e-06,down,0.0,2.0
2026-Q3,科研软件工程师,负责任AI与可解释性,0.00014215126,9.600957855582237e-05,-4.614168144417762e-05,down,0.0,3.0
2026-Q3,科研软件工程师,软件架构与系统设计,0.055318825,0.05294352024793625,-0.0023753047520637532,down,0.0714,6.0
2026-Q3,科研软件工程师,需求洞察与服务意识,0.0006184699,0.0005784761160612106,-3.999378393878942e-05,down,0.0,6.0
2026-Q3,移动产品经理,AI任务拆解与规划,3.8124388e-05,3.985152579843998e-05,1.727137798439982e-06,up,0.0,2.0
2026-Q3,移动产品经理,AI输出质量评估,2.0538137e-05,2.2835738491266966e-05,2.2976014912669656e-06,up,0.0,1.0
2026-Q3,移动产品经理,严谨细致与诚信自律,0.002791537,0.0018883422017097473,-0.0009031947982902529,down,0.0,10.0
2026-Q3,移动产品经理,书面技术文档撰写,0.009230554,0.013939496129751205,0.004708942129751205,up,0.0,13.0
2026-Q3,移动产品经理,云原生与分布式系统,0.00012856536,0.0001410897821187973,1.2524422118797304e-05,up,0.0,2.0
2026-Q3,移动产品经理,人机交互与用户体验,0.05132226,0.048033226281404495,-0.0032890337185955063,down,0.125,13.0
2026-Q3,移动产品经理,人机语义对齐与协同,3.2510026e-05,4.770391387864947e-05,1.519388787864947e-05,up,0.0,2.0
2026-Q3,移动产品经理,信息管理与数字素养,0.012469424,0.017640195786952972,0.005170771786952973,up,0.0,11.0
2026-Q3,移动产品经理,创造力与创新思维,0.0058598183,0.004885565489530563,-0.0009742528104694365,down,0.0,12.0
2026-Q3,移动产品经理,口头技术沟通与汇报,0.07577066,0.07610432803630829,0.000333668036308285,up,0.125,13.0
2026-Q3,移动产品经理,团队协作与协调,0.07929124,0.07867952436208725,-0.0006117156379127492,down,0.125,14.0
2026-Q3,移动产品经理,图形与交互技术,9.791518e-06,1.5788886230438948e-05,5.997368230438947e-06,up,0.0,2.0
2026-Q3,移动产品经理,多方权衡与方案决策,0.0013629682,0.0017625093460083008,0.0003995411460083007,up,0.0,9.0
2026-Q3,移动产品经理,大数据与分布式计算,0.00018094364,0.00020049267914146185,1.9549039141461853e-05,up,0.0,1.0
2026-Q3,移动产品经理,嵌入式系统与固件开发,-3.5139034e-05,3.089883830398321e-05,6.603787230398321e-05,up,0.0,1.0
2026-Q3,移动产品经理,归纳与演绎推理,0.00016537006,0.0001799317542463541,1.4561694246354102e-05,up,0.0,2.0
2026-Q3,移动产品经理,批判性逻辑思考,0.057735607,0.057308413088321686,-0.0004271939116783155,down,0.125,13.0
2026-Q3,移动产品经理,操作系统与系统管理,4.0102517e-05,4.726939368993044e-05,7.1668766899304415e-06,up,0.0,2.0
2026-Q3,移动产品经理,数据分析与可视化,0.045233853,0.04347855597734451,-0.0017552970226554845,down,0.125,13.0
2026-Q3,移动产品经理,数据管理与数据库,4.0102517e-05,4.520558286458254e-05,5.103065864582541e-06,up,0.0,2.0
2026-Q3,移动产品经理,时间与资源统筹管理,0.07509618,0.07624217867851257,0.0011459986785125748,up,0.125,13.0
2026-Q3,移动产品经理,机器学习与深度学习,0.00018094364,0.0001862559001892805,5.312260189280514e-06,up,0.0,1.0
2026-Q3,移动产品经理,环境适应与压力耐受,0.008221302,0.006547186523675919,-0.0016741154763240812,down,0.0,9.0
2026-Q3,移动产品经理,生成式AI原理与应用,0.0002535896,0.0003311852924525738,7.759569245257376e-05,up,0.0,2.0
2026-Q3,移动产品经理,目标导向与攻坚韧性,0.00095697865,0.0011825412511825562,0.0002255626011825561,up,0.0,10.0
2026-Q3,移动产品经理,程序设计与软件工程,0.00037285127,0.00044741854071617126,7.456727071617126e-05,up,0.0,8.0
2026-Q3,移动产品经理,算法与数据结构,9.791518e-06,1.6634934581816196e-05,6.843416581816196e-06,up,0.0,2.0
2026-Q3,移动产品经理,系统测试与质量评估,-4.2977743e-05,5.6671444326639175e-05,9.964918732663917e-05,up,0.0,5.0
2026-Q3,移动产品经理,终身学习与知识更新,0.00047650933,0.00037091225385665894,-0.00010559707614334106,down,0.0,12.0
2026-Q3,移动产品经理,网络安全与数据隐私,0.0001681007,0.0002021240070462227,3.40233070462227e-05,up,0.0,2.0
2026-Q3,移动产品经理,自我监测与工作复盘,0.0003718622,0.0006106235086917877,0.00023876130869178772,up,0.0,9.0
2026-Q3,移动产品经理,计算数学与数据建模,0.00013786322,0.00014305440708994865,5.191187089948661e-06,up,0.0,4.0
2026-Q3,移动产品经理,计算机网络与通信技术,0.00015086401,0.00020937388762831688,5.850987762831688e-05,up,0.0,6.0
2026-Q3,移动产品经理,说服与分歧谈判,2.0538137e-05,2.3285159841179848e-05,2.7470228411798474e-06,up,0.0,1.0
2026-Q3,移动产品经理,软件架构与系统设计,0.011820238,0.012469779700040817,0.000649541700040817,up,0.125,8.0
2026-Q3,移动产品经理,需求洞察与服务意识,0.107884854,0.10643520951271057,-0.001449644487289431,down,0.125,13.0
2026-Q3,移动开发工程师,AI任务拆解与规划,0.008023385,0.007881427183747292,-0.00014195781625270763,down,0.0083,8.0
2026-Q3,移动开发工程师,AI智能体构建与编排,-1.8025748e-05,4.648987669497728e-06,2.267473566949773e-05,up,0.0,2.0
2026-Q3,移动开发工程师,AI输出质量评估,0.00081610004,0.0006667396519333124,-0.00014936038806668758,down,0.0042,3.0
2026-Q3,移动开发工程师,RAG与向量数据库,1.049097e-05,1.8261343939229846e-05,7.770373939229846e-06,up,0.0,1.0
2026-Q3,移动开发工程师,严谨细致与诚信自律,0.039048757,0.0387897789478302,-0.0002589780521698032,down,0.0417,17.0
2026-Q3,移动开发工程师,书面技术文档撰写,0.044493552,0.04430662468075752,-0.00018692731924247613,down,0.0458,17.0
2026-Q3,移动开发工程师,云原生与分布式系统,0.013428728,0.013957682996988297,0.0005289549969882974,up,0.0167,16.0
2026-Q3,移动开发工程师,人机交互与用户体验,0.07153644,0.07217302918434143,0.000636589184341424,up,0.0875,17.0
2026-Q3,移动开发工程师,人机语义对齐与协同,1.266515e-06,2.3962238628882915e-06,1.1297088628882914e-06,up,0.0,1.0
2026-Q3,移动开发工程师,信息管理与数字素养,0.0023311817,0.0022340912837535143,-9.709041624648583e-05,down,0.0083,10.0
2026-Q3,移动开发工程师,创造力与创新思维,0.012695553,0.01249753125011921,-0.00019802174988079076,down,0.0167,17.0
2026-Q3,移动开发工程师,口头技术沟通与汇报,0.055570018,0.0558675192296505,0.00029750122965049863,up,0.0583,17.0
2026-Q3,移动开发工程师,团队协作与协调,0.09338528,0.09352236986160278,0.00013708986160278214,up,0.0958,17.0
2026-Q3,移动开发工程师,图形与交互技术,0.0078261625,0.007845818996429443,1.9656496429442533e-05,up,0.0042,16.0
2026-Q3,移动开发工程师,多方权衡与方案决策,0.009199409,0.009599663317203522,0.0004002543172035213,up,0.0083,13.0
2026-Q3,移动开发工程师,大数据与分布式计算,8.020364e-05,0.0001060145441442728,2.581090414427281e-05,up,0.0,6.0
2026-Q3,移动开发工程师,大模型开发与微调,2.4414418e-05,2.99768871627748e-05,5.562469162774801e-06,up,0.0,2.0
2026-Q3,移动开发工程师,嵌入式系统与固件开发,0.01949522,0.019680358469486237,0.00018513846948623597,up,0.025,16.0
2026-Q3,移动开发工程师,归纳与演绎推理,0.00033797603,0.00037836399860680103,4.038796860680101e-05,up,0.0,8.0
2026-Q3,移动开发工程师,批判性逻辑思考,0.043342244,0.043399885296821594,5.764129682159225e-05,up,0.0375,17.0
2026-Q3,移动开发工程师,提示设计与提示工程,2.4414388e-05,2.9448565328493714e-05,5.034177328493716e-06,up,0.0,2.0
2026-Q3,移动开发工程师,操作系统与系统管理,0.011718545,0.011348744854331017,-0.0003698001456689838,down,0.0083,17.0
2026-Q3,移动开发工程师,数据分析与可视化,0.0065239486,0.006475219037383795,-4.872956261620532e-05,down,0.0125,15.0
2026-Q3,移动开发工程师,数据管理与数据库,0.015763951,0.015512843616306782,-0.0002511073836932165,down,0.0125,15.0
2026-Q3,移动开发工程师,时间与资源统筹管理,0.019575637,0.01982494629919529,0.0002493092991952897,up,0.0208,16.0
2026-Q3,移动开发工程师,机器学习与深度学习,0.000821359,0.0008899746462702751,6.86156462702751e-05,up,0.0,10.0
2026-Q3,移动开发工程师,环境适应与压力耐受,0.02868405,0.029477261006832123,0.0007932110068321237,up,0.0458,16.0
2026-Q3,移动开发工程师,生成式AI原理与应用,0.00012433808,0.0003220876678824425,0.00019774958788244248,up,0.0,6.0
2026-Q3,移动开发工程师,生成式AI应用开发,0.0061544506,0.005370171740651131,-0.0007842788593488692,down,0.0083,7.0
2026-Q3,移动开发工程师,目标导向与攻坚韧性,0.026185008,0.026399681344628334,0.00021467334462833484,up,0.025,16.0
2026-Q3,移动开发工程师,程序设计与软件工程,0.10076356,0.1016768291592598,0.0009132691592597941,up,0.1042,17.0
2026-Q3,移动开发工程师,算法与数据结构,0.016881796,0.017300715669989586,0.0004189196699895849,up,0.0125,17.0
2026-Q3,移动开发工程师,系统测试与质量评估,0.056865826,0.05671760067343712,-0.00014822532656288273,down,0.0542,17.0
2026-Q3,移动开发工程师,系统部署交付与运维,0.005056141,0.00487053208053112,-0.0001856089194688798,down,0.0,16.0
2026-Q3,移动开发工程师,终身学习与知识更新,0.051191334,0.051454368978738785,0.00026303497873878673,up,0.0542,17.0
2026-Q3,移动开发工程师,网络安全与数据隐私,0.009912413,0.01037673931568861,0.00046432631568860995,up,0.0083,16.0
2026-Q3,移动开发工程师,自我监测与工作复盘,0.0010080277,0.0011094394139945507,0.0001014117139945508,up,0.0,11.0
2026-Q3,移动开发工程师,自然语言处理技术,0.0029055853,0.002755231922492385,-0.00015035337750761522,down,0.0083,9.0
2026-Q3,移动开发工程师,计算数学与数据建模,-2.109562e-05,-1.219497062265873e-05,8.90064937734127e-06,up,0.0,5.0
2026-Q3,移动开发工程师,计算机硬件与数字电路,0.0049487953,0.005246495362371206,0.000297700062371206,up,0.0125,13.0
2026-Q3,移动开发工程师,计算机网络与通信技术,0.042958885,0.04274098575115204,-0.00021789924884796363,down,0.0417,17.0
2026-Q3,移动开发工程师,计算机视觉与多模态,0.0047868206,0.0048710620030760765,8.424140307607651e-05,up,0.0042,15.0
2026-Q3,移动开发工程师,说服与分歧谈判,3.905379e-05,5.129433702677488e-05,1.2240547026774882e-05,up,0.0,6.0
2026-Q3,移动开发工程师,软件架构与系统设计,0.0638608,0.06539575755596161,0.0015349575559616135,up,0.0583,17.0
2026-Q3,移动开发工程师,需求洞察与服务意识,0.03665781,0.03683944791555405,0.00018163791555404762,up,0.05,17.0
2026-Q3,策略产品经理,AI任务拆解与规划,0.008433667,0.00812038779258728,-0.0003132792074127203,down,0.0,11.0
2026-Q3,策略产品经理,AI安全与风险防控,0.0003223517,0.0003627338446676731,4.0382144667673126e-05,up,0.0,10.0
2026-Q3,策略产品经理,AI幻觉识别与校验,-4.678732e-06,1.0693678632378578e-05,1.537241063237858e-05,up,0.0,4.0
2026-Q3,策略产品经理,AI智能体构建与编排,2.084201e-05,5.7873548939824104e-05,3.70315389398241e-05,up,0.0,3.0
2026-Q3,策略产品经理,AI输出质量评估,0.0015506772,0.001800980418920517,0.00025030321892051703,up,0.0,7.0
2026-Q3,策略产品经理,严谨细致与诚信自律,0.0077400804,0.007962830364704132,0.00022274996470413207,up,0.0,13.0
2026-Q3,策略产品经理,书面技术文档撰写,0.042166512,0.04119104892015457,-0.0009754630798454317,down,0.125,13.0
2026-Q3,策略产品经理,云原生与分布式系统,7.1629416e-05,0.00012879399582743645,5.716457982743644e-05,up,0.0,5.0
2026-Q3,策略产品经理,人机交互与用户体验,0.04852982,0.048470187932252884,-5.963206774711738e-05,down,0.125,14.0
2026-Q3,策略产品经理,信息管理与数字素养,0.0013209837,0.001531681977212429,0.00021069827721242906,up,0.0,9.0
2026-Q3,策略产品经理,创造力与创新思维,0.005297372,0.004972390830516815,-0.00032498116948318466,down,0.0,13.0
2026-Q3,策略产品经理,口头技术沟通与汇报,0.0828181,0.08083656430244446,-0.0019815356975555476,down,0.125,16.0
2026-Q3,策略产品经理,团队协作与协调,0.108931996,0.10937461256980896,0.0004426165698089568,up,0.125,16.0
2026-Q3,策略产品经理,图形与交互技术,1.063876e-05,2.317750477232039e-05,1.253874477232039e-05,up,0.0,1.0
2026-Q3,策略产品经理,多方权衡与方案决策,0.03911693,0.039819203317165375,0.0007022733171653736,up,0.0,15.0
2026-Q3,策略产品经理,大数据与分布式计算,0.0001114466,0.0001340110320597887,2.25644320597887e-05,up,0.0,4.0
2026-Q3,策略产品经理,大模型选型与评测,0.021462,0.02511940523982048,0.003657405239820482,up,0.125,7.0
2026-Q3,策略产品经理,嵌入式系统与固件开发,0.00018369104,0.00019650079775601625,1.2809757756016265e-05,up,0.0,3.0
2026-Q3,策略产品经理,归纳与演绎推理,0.005692483,0.005755704827606678,6.322182760667809e-05,up,0.0,13.0
2026-Q3,策略产品经理,批判性逻辑思考,0.11553095,0.11745943874120712,0.0019284887412071294,up,0.125,15.0
2026-Q3,策略产品经理,提示设计与提示工程,-3.523368e-06,2.407291322015226e-05,2.759628122015226e-05,up,0.0,1.0
2026-Q3,策略产品经理,数据分析与可视化,0.09807931,0.09710939973592758,-0.0009699102640724211,down,0.125,16.0
2026-Q3,策略产品经理,数据管理与数据库,0.0073008034,0.007376539520919323,7.573612091932302e-05,up,0.0,13.0
2026-Q3,策略产品经理,时间与资源统筹管理,0.039930563,0.040568627417087555,0.0006380644170875527,up,0.0,14.0
2026-Q3,策略产品经理,机器学习与深度学习,0.01797412,0.01803494244813919,6.082244813919099e-05,up,0.0,12.0
2026-Q3,策略产品经理,环境适应与压力耐受,0.00846035,0.008244579657912254,-0.00021577034208774583,down,0.0,14.0
2026-Q3,策略产品经理,生成式AI原理与应用,4.2445958e-05,0.00016358518041670322,0.00012113922241670323,up,0.0,5.0
2026-Q3,策略产品经理,生成式AI应用开发,-7.3783565e-05,-7.119565270841122e-05,2.5879122915887837e-06,up,0.0,4.0
2026-Q3,策略产品经理,目标导向与攻坚韧性,0.04626631,0.046771325170993805,0.0005050151709938069,up,0.0,13.0
2026-Q3,策略产品经理,程序设计与软件工程,0.00045968406,0.0006036018021404743,0.00014391774214047432,up,0.0,7.0
2026-Q3,策略产品经理,算法与数据结构,0.092287004,0.07984185218811035,-0.012445151811889654,down,0.125,4.0
2026-Q3,策略产品经理,终身学习与知识更新,0.021370374,0.02386503852903843,0.0024946645290384283,up,0.0,12.0
2026-Q3,策略产品经理,网络安全与数据隐私,1.4055986e-05,0.00010219914838671684,8.814316238671684e-05,up,0.0,8.0
2026-Q3,策略产品经理,自我监测与工作复盘,0.007178582,0.006513237953186035,-0.000665344046813965,down,0.0,9.0
2026-Q3,策略产品经理,自然语言处理技术,0.0019151582,0.0019666231237351894,5.146492373518945e-05,up,0.0,9.0
2026-Q3,策略产品经理,计算数学与数据建模,0.0017161081,0.0018245424143970013,0.00010843431439700119,up,0.0,9.0
2026-Q3,策略产品经理,计算机硬件与数字电路,3.2782787e-05,4.6383123844861984e-05,1.3600336844861986e-05,up,0.0,2.0
2026-Q3,策略产品经理,计算机网络与通信技术,1.7219922e-05,5.270249675959349e-05,3.5482574759593486e-05,up,0.0,2.0
2026-Q3,策略产品经理,计算机视觉与多模态,0.0013693953,0.0013347843196243048,-3.4610980375695145e-05,down,0.0,7.0
2026-Q3,策略产品经理,说服与分歧谈判,0.000105447136,0.00016554957255721092,6.010243655721093e-05,up,0.0,7.0
2026-Q3,策略产品经理,软件架构与系统设计,0.0019987305,0.002016502432525158,1.777193252515798e-05,up,0.0,9.0
2026-Q3,策略产品经理,需求洞察与服务意识,0.06131018,0.06406275182962418,0.002752571829624177,up,0.0,15.0
2026-Q3,算法工程师,AI任务拆解与规划,0.0011188805,0.0011506816372275352,3.1801137227535246e-05,up,0.0013,17.0
2026-Q3,算法工程师,AI安全与风险防控,0.0015577532,0.0015582843916490674,5.311916490675049e-07,up,0.0019,16.0
2026-Q3,算法工程师,AI幻觉检测与缓解能力,0.00019834915,0.00027699730708263814,7.864815708263814e-05,up,0.0006,1.0
2026-Q3,算法工程师,AI幻觉识别与校验,0.00081923604,0.0008512924541719258,3.205641417192574e-05,up,0.0006,15.0
2026-Q3,算法工程师,AI智能体构建与编排,0.010214658,0.010138391517102718,-7.626648289728137e-05,down,0.0088,14.0
2026-Q3,算法工程师,AI输出质量评估,0.0019267215,0.0019855962600558996,5.887476005589972e-05,up,0.0019,14.0
2026-Q3,算法工程师,RAG与向量数据库,0.0050705243,0.005091763101518154,2.1238801518153744e-05,up,0.005,16.0
2026-Q3,算法工程师,严谨细致与诚信自律,0.019079331,0.019190609455108643,0.00011127845510864112,up,0.0201,17.0
2026-Q3,算法工程师,书面技术文档撰写,0.042952154,0.04300925135612488,5.7097356124878595e-05,up,0.0427,17.0
2026-Q3,算法工程师,云原生与分布式系统,0.009714777,0.009712332859635353,-2.44414036464774e-06,down,0.01,17.0
2026-Q3,算法工程师,人机交互与用户体验,0.002256201,0.0023031120654195547,4.69110654195545e-05,up,0.0019,17.0
2026-Q3,算法工程师,人机语义对齐与协同,-2.0109655e-07,4.7522553359158337e-07,6.763220835915834e-07,up,0.0,3.0
2026-Q3,算法工程师,仿真数据合成,0.003929057,0.003801232436671853,-0.00012782456332814662,down,0.0038,12.0
2026-Q3,算法工程师,信息管理与数字素养,0.0035285978,0.0036126708146184683,8.407301461846838e-05,up,0.0038,17.0
2026-Q3,算法工程师,创造力与创新思维,0.02015626,0.020179301500320435,2.304150032043581e-05,up,0.0207,17.0
2026-Q3,算法工程师,口头技术沟通与汇报,0.038910292,0.039245687425136566,0.00033539542513656706,up,0.0389,17.0
2026-Q3,算法工程师,团队协作与协调,0.06997245,0.06988660991191864,-8.584008808136534e-05,down,0.0678,17.0
2026-Q3,算法工程师,图形与交互技术,0.006175308,0.006160813849419355,-1.449415058064462e-05,down,0.0063,17.0
2026-Q3,算法工程师,多方权衡与方案决策,0.008337344,0.008357817307114601,2.047330711460113e-05,up,0.0082,17.0
2026-Q3,算法工程师,大数据与分布式计算,0.0069030253,0.006941348779946566,3.8323479946565826e-05,up,0.0069,17.0
2026-Q3,算法工程师,大模型开发与微调,0.021319542,0.021165313199162483,-0.00015422880083751714,down,0.0195,17.0
2026-Q3,算法工程师,大模型选型与评测,0.004929102,0.00511948112398386,0.0001903791239838597,up,0.0056,17.0
2026-Q3,算法工程师,嵌入式系统与固件开发,0.04376896,0.04381479695439339,4.5836954393384255e-05,up,0.0458,17.0
2026-Q3,算法工程师,异构模态组合与泛化能力,0.0023253257,0.0024234734009951353,9.814770099513545e-05,up,0.0025,5.0
2026-Q3,算法工程师,归纳与演绎推理,0.0018152497,0.0018899778369814157,7.472813698141583e-05,up,0.0013,17.0
2026-Q3,算法工程师,批判性逻辑思考,0.036626406,0.0366366021335125,1.0196133512496708e-05,up,0.037,17.0
2026-Q3,算法工程师,提示设计与提示工程,0.0038250708,0.0038116229698061943,-1.3447830193805826e-05,down,0.0038,13.0
